user_id,item_id,rating
c22bfd43,d22cc472-c,2
0f083239,c5a7acf5-b,2
79fe00c9,033b7ee6-6,5
3f26e7ae,6a7a39f4-6,3
6b52b5c2,e6656e33-1,2
b4731c18,67eaf6d5-5,3
28b4e804,ca4b2436-d,2
6db9b785,5d23a21a-a,1
3980a7d0,27c69f35-a,4
a97b9cc2,4a2530fc-2,4
b11b4773,0e7f9e8d-a,2
d32ae048,8144b8b1-3,2
48868729,12685d60-d,4
b1c9cd33,6cc3bafb-d,5
0110e242,8e083444-0,2
1f77f62c,d6bdabc8-0,2
0ad19220,ef3686c3-d,2
1aad3236,78d1d70f-0,2
fa33e600,e812760e-5,2
4ea11ef1,dbd440a0-a,5
54b284dd,af9fe8b3-3,3
caba820c,5461a379-b,1
4086f63d,47a3946a-3,5
7d57d3b7,a5869197-0,3
d285d9d3,de597029-b,4
804674ae,523ad572-6,5
6142601c,b5aadce1-c,1
2af6136c,0244459e-1,1
460c3e00,65f8d376-1,4
608c2f04,e139b477-2,3
ef8a9fed,20c97f3f-3,3
8703e247,5bcb7043-d,3
9d8bead6,2bed8c90-3,5
68709475,af4eb230-a,2
c222c42b,cb999c1d-3,3
57435261,f4a3e8cd-0,3
fa900887,87e3f91f-e,5
4658f0ae,499bf772-5,1
d9b27cae,9f3b277a-9,3
23b03fac,df454d33-a,1
b97ada3e,ad544888-c,5
4d481030,0461bb46-9,4
fca884d2,ec298b70-1,1
d5762773,b06f4427-0,1
4d2c701a,d6fd4ffa-b,3
9d75a469,21e66fb0-8,1
b848073a,1c5dc486-3,4
83ca1c02,b9a0b553-3,1
3bb68633,527c6afc-d,1
6c24cb73,29fd9f4c-2,4
888f0c0c,9dd6fa49-2,4
e38b857a,fa9b0c94-c,3
f88d9ff6,898d3b83-7,2
044aec61,3bac057e-7,1
8f328c6a,4c32a366-9,3
088e7c77,a599e26a-7,4
bc9e7036,2d6d02c8-3,5
9c15f01a,a57d6d95-d,4
ec2e8c2b,9f8a2ddf-4,4
7a0ac843,1cc77022-7,4
d90a3d96,1754a1c2-0,2
e03f2fdc,39dbd736-8,1
21946755,75b4dee8-f,4
82df795e,21cd54a6-b,2
5dee981a,fe8c0849-5,2
3e68b451,40253e54-c,4
e03911fb,bdcbf1db-5,3
aacab2f6,3aae97ce-e,4
041ccaac,397a849e-9,5
c8c57043,5e8d2fa4-b,5
bbcfa0fc,fbe0711d-8,4
4e5efb67,f48ee0b6-4,2
04b3b0ae,3153fc70-c,1
c18db35e,df647eab-1,3
e021ffd9,1094a34f-c,1
5f605a18,06e64a6d-9,2
5f7fa070,5256329a-b,2
d995d10a,94d1d4e5-8,1
dd88caa9,346ca473-d,5
931db1ae,c0b2e627-a,4
d609c578,e86bbd6a-c,5
5f28d20d,9e362869-e,4
9ab109a6,14f61c03-2,2
72d22971,d415a5a0-0,4
0bfeb002,13e61b83-0,5
eb8345db,0a207bc4-2,3
cb22dc9d,966fffa4-8,5
8e766f32,73b70ac2-6,5
2db259c4,e4712712-5,1
33af27e1,1be08cb5-0,4
6f731519,26f79595-6,3
9e0d98a7,da3142f3-3,3
3a3e2372,1c112403-d,2
87347c2e,ea327b14-f,1
2e19e8b7,b5f17aa1-3,5
5ed3f96c,27f8c0d1-a,3
43dd49d4,616ab617-1,5
5e6c1d1c,1db0a0d7-d,3
1b4ce378,a45383ed-9,2
5a5e5be2,36253681-2,4
ee51a889,5211bcb4-4,4
3b6187d3,936b1b79-4,2
2d95c0e0,45eb8579-5,4
e6296714,3df45155-a,1
84e5815f,7b21851a-f,1
f3cc28a1,6f35afb4-0,5
74a79c20,3b81e1b0-2,2
4e2147a2,6f80640c-e,2
fdbb057a,c92cf5c0-2,2
4884a43e,dd4ab37f-9,4
a3636616,9f50736e-b,5
d8332547,d6e2737f-c,1
5ad47c7e,8b9e7563-e,3
9983f3fd,027fc4d8-d,2
89368ede,e31e4665-3,1
7fb18eb2,6bcafd23-8,5
a8fc7be9,94db1f71-4,1
bdd7eca6,468410b1-b,5
2e35be56,523b5770-d,3
a3de9f0e,c86217cd-2,3
31b3a467,a7f2a6e5-d,2
73e3bfdd,916c2bf4-7,2
29aa9b2f,f412ae56-7,4
ba0825d1,89e30633-9,5
6885f20e,ab9809e2-9,1
a4ae5a91,8b6956ef-0,5
ab62ed9e,e2ea7af7-9,2
c018f6d8,6ab73ad3-c,4
4515f435,a3592481-b,4
d45acca2,87a2c25d-1,4
5aa5b49a,03645f13-2,5
5f938952,81601d96-c,1
aa265452,6b482363-8,3
a12bcc72,62f53ba1-6,4
f444bdd4,1a2c6fc4-3,3
d1192abc,3c244368-d,5
ac07a758,7cd8f2a8-d,1
a5f68cb7,516465df-c,2
dc0c9f8d,4c20f3a2-4,4
e3c0569a,a3bb0ee7-6,3
7cdc9e1a,8fb834c6-d,5
dbcb14fc,c7432ae5-d,2
dd08c8a2,b4683e3f-5,4
ac61f504,c6678dfd-e,2
2dbdb640,d1a4dd43-b,4
fc5376e9,05276afc-4,4
e8aaaa1f,d0feadab-5,4
43f041a9,b23e0152-d,2
af40803c,fd3499b4-a,4
cc22e521,99c4efc0-3,2
93b27ac2,590b8280-4,5
6d749b0d,f007440f-4,1
db854f27,0afa4ac3-f,2
e5ce3b3c,36d673d6-b,5
5afb864f,2ab88ed7-e,1
c246cba9,ede349c0-3,1
8daa1ef8,fc66d1b9-d,5
b423a542,b34b4437-c,5
c3a12e7a,6d0c7871-b,1
9114180a,0c788a9d-f,3
3ccd93cb,df7fe53a-3,5
e9541774,cd56e7a6-9,2
0e01ba85,fc24fdb7-0,4
dfb1c808,99312242-3,1
3d9773a1,04e031b4-7,1
f3372a06,ceac98df-1,5
4356aab2,bd178e35-6,4
03fd5c2d,5933b2dd-2,5
94f5f92a,4ecdcc3c-d,5
becaf4c3,fde4af99-e,5
db686a27,ce8d953e-0,2
d0787b1a,74f9d647-0,5
0d8c2f9b,54c6c382-8,3
9ddc1221,4ae6e368-7,1
b2412a5a,bb939790-9,5
9807ab52,fd5ff259-b,5
5679d9a7,45a890f4-2,2
aa3a7b58,ab4b088f-1,1
e26fb2b1,edcf8345-f,3
c48e044f,4ee44cb9-b,5
4e3dd393,ac890a55-a,4
aaab97bb,b7ddde9c-d,4
932de343,0b325fcf-3,3
df564d61,e9916462-0,5
d6b7aa1d,2a8e2f78-1,3
65cfd186,062b2e28-5,2
93350e79,e80188fd-b,4
ad920469,5ee2c43a-4,5
5840fb85,a0ad1806-c,3
0ce757f0,791f0dd9-1,5
3c7fc849,8bf6dbe2-e,1
56e37721,4d852084-c,2
a81c78ef,705d8bd6-e,2
d72ba85d,d14ce47a-e,4
41675c87,fa938c93-7,5
5e539ac8,0a815ba8-4,4
523cceca,0a39160c-f,5
b110fa93,2c770b54-1,4
81ce1f35,1eeee585-b,3
04bcfff8,1a8229ee-a,1
ff9c4ba6,bac7facb-1,5
7050349e,cc0167d3-4,3
c53448d0,3f842f24-8,1
b9693289,cd6bbc83-e,4
03563bc9,d7510d30-2,2
7152cc07,85f214bf-1,5
87cd766d,ada798d8-7,1
0e64bfe5,fc0f7387-2,2
7e725db9,7b620e7c-8,4
eb01d335,5e0804fa-9,2
3a564d70,630e08f4-d,5
36f7dbc7,9326646d-7,1
72ec970d,fc1ec9e9-d,5
b8325c50,5c071a3e-3,1
d73be10e,eb2fb3d1-7,4
e36f2bb0,fb339072-0,1
877a2ffb,be87620f-9,3
6b65ac71,5b7987b2-2,5
3df3017f,6a90f71c-1,4
de21a529,6c3e6be6-b,4
4d1703a4,34578a9e-2,3
ed900f52,38f70e29-6,4
ecbf0669,d45881db-8,3
d87a2060,16fda4a4-4,1
47f1f74b,3aa04295-7,4
c5772653,080a1588-6,2
edc1d507,e01a29bc-7,2
ebded5a7,7f4e3932-a,3
a1279ac2,934af6fa-9,3
363fe23b,713d5f95-d,4
d1f2a5ba,35bf1d25-e,1
34c8ee63,e2cad399-f,1
8633d8a2,fd62a479-8,1
54b00d9c,af094393-c,5
0418a2c1,49d274a9-8,2
cb6dff71,0e29a6fa-2,5
3fff6cb5,14634891-f,5
cb0b0a9f,921cad79-9,4
9153c543,6eed063d-8,4
b17a50cf,76d6e659-f,2
e8c697cd,4c54bc3f-1,4
10ed87b2,9a339c33-e,3
70e58e3b,6a8083d3-7,5
770d352f,4e37126e-2,4
d689fa61,ab0bb71f-3,4
a6d9af95,6e814027-4,1
ee1350fc,c57a437c-b,5
77de2b1d,6b72dfda-c,1
d06eda6c,d289d18d-5,4
eb93c677,be1966eb-d,3
6b58c722,e0798a1e-4,1
d4315620,1537c930-7,3
7691b7c9,0ec45da7-5,2
1e119afc,5968e23a-f,1
592685a3,183d23fb-b,3
6e2d666a,4ce71e3b-1,3
97d651f2,b5f6a3f5-4,1
e05135b9,b376b897-5,2
25a1921e,337e0f42-b,4
835ca3bf,e0d9a8f7-e,1
833c791a,c9ab8562-0,5
a105f661,3f9836de-1,1
bcc6717f,71a834ba-5,1
52afc672,13bca435-3,5
24f2c911,862a9954-7,4
1b0c9fd0,eb3a18a3-c,1
6b7e7043,05b50e6a-0,2
82866e0c,6492654a-a,5
a4f4d94f,b848fedb-4,4
9179113d,74a1e24e-f,4
c8d1da59,da7b19b9-e,1
90062c17,9110011e-9,5
725b0c84,06b288a3-1,5
cafca141,2cc466c8-3,2
2ad90cf7,c8dbe801-6,1
2dbcadea,1d6ec559-1,1
e37338ed,0879e7a2-3,3
fb17e261,21f1ffb4-5,4
e953a168,909e867e-a,2
6f22d0f4,974faa53-8,5
1d360f7f,d4274eed-2,1
18a5f861,ed5918a0-f,3
1a6daf28,65d571aa-f,2
d6a3d49e,b71df685-1,2
fde7243f,2d2a8bb5-4,2
96221d7c,b9f308d2-3,1
f9632dc2,bccfc6f0-b,4
70152275,44966d58-e,2
4e5b9aa9,9a47068b-3,2
4c326c0f,5a8fe0a0-4,4
5bad336b,fa789197-d,4
c87cdd9d,8bf1214c-c,1
967cbc43,c5e4d064-f,3
67373c9d,c4e3be90-8,2
3a9963e9,5140fdf2-0,3
2d841a95,b1aefea9-0,4
647d7e1f,3c274f70-1,3
6728981a,7d22dcf8-6,2
9c17a640,41474000-7,4
53df76f4,e957083c-5,5
de6605d5,d81f1f28-e,1
74c7c480,0fcd357b-3,4
85c628f0,d30ee264-9,3
c5a1e762,d2e653f1-1,5
3eda4c58,bd0ad888-8,2
89ff2ff1,74ebdb33-e,5
918a4789,3cb64c8f-3,5
a2f07ba8,b87d7e2c-3,3
3a478a5e,891e3976-2,5
faafe05b,d52923e3-6,3
15b5e873,273ce285-f,2
c09f2d77,a60cc9d5-b,3
2213103b,c562dbd0-9,5
08d32336,14c148fc-3,1
edfc7dec,0983e6d6-b,2
c203821f,49360ce8-1,2
997b3f50,7af8b67f-e,5
16589213,004ae9eb-0,1
ed69d7a0,9cd2cba7-7,2
fb789539,2d07d366-7,5
70a67b9e,74577e64-d,3
9b269748,8289aa1a-7,3
4f842250,9b4f9de2-1,5
97e2632e,73b63a9d-3,2
04318409,a23c4e84-f,3
3822b8b3,af7bd15a-8,2
4d16cbf8,1fff4ff8-8,4
486ac471,817c1d74-7,1
655c0afc,19592ee3-5,4
bb5cf4a3,84844630-e,4
52186fe6,c0cc6bff-6,2
349248b9,a64f4cc1-1,5
e616fbf7,c434508d-3,2
a129dd13,34f01a02-c,1
430033d1,8ab203ed-0,1
1739fa0d,6ffe0b61-d,2
f4d46444,482d9eb4-d,4
45e86006,668aa034-6,4
e9be0cb1,aa3dbf64-5,3
0125f947,50889b27-f,3
23e711df,b683ba73-5,4
6377eace,d45b8dc8-d,1
d0c6808a,4f7e965b-1,2
429251e4,787ca917-e,3
387543ee,e80edd02-2,5
611f07b5,62b4ee7a-6,2
bebd92ff,6b55c0d4-0,4
f6c2e5a1,da046af8-6,2
85531bb2,d166d0c2-a,3
acf7144e,8da332da-a,3
f3e36ce3,79dc5c00-8,1
d2522951,0bec836e-1,3
8c9ad053,0b8e93ab-1,4
e49bbd21,0aa405c8-b,1
f7ed4253,a839d7a6-0,3
80761d7b,4b7aeeb4-d,4
221a9af4,9248f11b-8,1
d492b6d9,4284ba03-7,1
86488cc7,4096a452-0,1
95f62610,03504d8a-d,2
750418a6,a38fa435-4,2
9f79dd77,748793a0-2,2
ba9710b5,117417c1-9,1
0ec44907,731bb929-8,2
5132665b,5beb8bd2-0,3
ae025f67,dc3598ed-4,3
9b715e89,c850d4a5-9,1
e1c29bb9,3ee7c3f5-1,1
001ae40d,6e5a726a-a,5
f30aa764,b9394d22-4,1
eed1708f,0903f466-f,1
24adcd0d,ccf9f689-6,1
7509b3c7,31bc3b59-3,4
33ec4e9b,708ecda7-d,5
b6f51cc8,17c0c091-5,1
55238433,1dd30373-6,3
f85e08f6,f9379563-e,1
957d92dd,2dd1d448-8,2
45e5b448,f3a1636e-1,5
3d834a66,97e677cb-6,5
6845f31e,eb1479f3-f,1
f7d8a36d,0b599874-2,1
6b3a0e77,0fc0a3c3-d,2
09b07954,eb6be1ca-1,4
cfda6436,66c83748-3,2
9bc061b4,7de11438-b,2
453e4fd0,0c98dbfb-1,3
389887c2,67dad671-2,1
9e8c74ac,8ef678aa-9,4
a6324daf,a49fddcb-4,5
a587259f,1ef0156f-7,4
124627c9,2f9f2265-e,3
dc743e0d,73bd35e0-1,4
f422fc68,34e02965-3,2
a33d1a46,2c952a50-4,5
69e7e61b,99f2f294-d,5
238fba4a,de463b7d-8,2
07da90ff,ad7ec721-9,2
afaf6aa9,6b20bcd6-4,3
23e6b564,1155fc55-5,1
fec142e5,1ceb87ae-e,3
158b7b45,26be4ef8-4,5
99d5de94,427e49a5-7,3
955f7594,73cded42-c,2
c0c7dcc8,5adb772f-b,3
a2cfce14,a371102e-f,2
da7bc76a,e88dc97f-5,5
abc4d497,1e61b452-a,2
76a0bc6e,bbc7195e-8,3
18ce10b0,c7dba5e8-1,2
1332dbc8,5ce04406-8,2
9e576059,f825c098-f,3
b4ae2cbf,d2c5913e-a,3
22830113,de19ae1f-a,4
70ece472,46af5cdd-0,3
148aa401,a135c362-c,2
5437e569,7bc64761-0,1
892659a7,7da00e52-a,3
56c5b09e,090421d9-5,2
fdd35ce2,55b6d10e-3,2
841dfed4,cafa45f9-e,4
a6868963,bb656f87-5,3
62577c4e,ebfe5119-f,2
6dc093d8,3825f76f-9,5
7d08e51f,bc84ed28-8,3
b11ef3ae,6b3feb11-d,3
e4ed1209,f10f6e27-5,2
ac481530,3df02c31-e,3
ff45dc2b,09bfc749-2,2
066dce62,e4637676-9,1
67c5fdf4,4885fdf1-e,1
4945f220,50996230-2,5
144ac601,708ad704-6,2
a5973501,d29842bf-5,3
594531a2,3a3431c0-1,5
aa273462,fac92d7f-e,2
0e3e47af,1fb11b6f-9,2
1c87705a,a2f9f3e2-7,2
0aa5caf4,0e8cfebd-e,1
04d6d800,5d9ef960-1,5
a1fef607,5f71ad74-e,3
bb5d2619,ad3c9d8d-b,1
ebce6cad,f580de18-9,1
f4d7018c,02b3f5ae-b,1
a18d5bb4,2d8544d7-8,3
529c1482,b9507324-c,3
41b1a40a,bc3a7a7a-1,2
5d5b3af7,46067a09-f,3
cf860583,1d980ea4-a,1
06c01585,09a09097-c,5
e3bbe9a3,49908afb-9,5
93a62d8a,aa684113-0,3
fa1105cb,9675e013-e,1
ee01470d,4ee8e600-b,5
11541d26,b8eabdb6-0,5
6635bec7,1202fac1-8,2
355f934f,07c8c702-1,4
2498a9ec,ee5461f9-5,1
ddb4486a,6a51da27-0,5
93d032e8,c06702ca-7,2
891b68a1,1c418a9a-f,3
3908e634,5c275a49-6,5
49efd7a0,36c32f94-e,2
6cd8aca2,e9f16b04-b,5
2dd4607e,1913b9f5-f,5
ea3feaf3,c5776e2b-0,4
e92363ff,bb2afb7b-9,1
267cacf2,0db55b23-5,1
0599c907,6dd643ff-f,5
73aef733,89c2cf5c-5,3
65c000fc,3c2c7bd1-a,4
f65fa62f,8d6a12a7-0,3
9a297ab5,a463e1e2-5,2
b78454f6,e8bdd051-c,3
0d3b08e0,c33a593f-6,5
0bae38c2,9df55aea-0,2
50a7e7f0,230d9649-c,1
47154b02,56e22c85-1,1
44b22350,fb547ae4-7,4
79e6668b,81aa1299-5,5
59417bfd,d0e09be9-c,2
0f2949c3,1626312c-c,1
b3353bb8,aed2d726-1,4
762d6bf4,f9a4c648-b,2
be5f7f30,55781174-b,1
7c19312f,ae06fbe8-0,2
3ce1ce0e,594ef637-c,5
54a54d00,ce5bfe4c-0,2
e7b928bc,8e83d866-a,5
c2c6ce62,02cefb6b-a,4
c0452a94,6dd487cc-4,3
5d999231,65c19c36-c,2
7d7a97d5,9b5e7055-7,5
5a96e989,3e65294c-d,5
737023ad,d45c3dfa-8,5
2d1dbbf3,26348ec1-0,5
dee35fc3,61556376-b,1
cd986aff,4e670a5b-8,4
a6e6f97d,0ac98a57-a,2
7c55fcf1,003d1f09-c,3
586c3197,0595e396-b,3
b1e0160e,ea6be03c-9,3
c9d0d662,757cdf83-b,4
18b2a6ae,5a4aba10-8,5
85bd0114,c54c70f9-c,4
3569a81f,a567dafc-5,4
d8e94022,fdcb2e14-f,1
4ba91354,8e910cce-9,3
47f7f0af,3003f89f-c,2
7432f04c,7036a176-4,1
53449dab,00b3c8d1-b,5
0e7c9f35,bf26daef-1,5
e4b9a3e4,2cc13aac-d,2
374ece51,7c7054b6-b,1
dce2214a,6e609028-f,1
5bbe6af5,7e940f3c-8,5
731ccca0,5ad070b1-8,4
14c9d3be,24cde985-c,4
68722b9b,67d7c91c-b,5
328d03d8,20c99ee6-7,4
aaf45c40,f0b7f510-3,5
4a81e87c,e18a5897-c,1
d3824307,ab613eea-c,3
c49a098e,7f0a5173-a,3
215a7f76,c8df4458-3,2
52cb0816,2cf0d432-8,4
8ece3add,bfd85ecd-1,1
dfa87884,e5714c84-9,3
df6c7670,6a06a69a-b,1
ce4f5068,ac7bf91d-0,1
9a717b4e,12ca96d3-8,1
e2d9e617,6f3a6478-1,1
a6a91079,8ef22240-7,2
0a6712c8,ce0d6be8-5,4
85853e07,1005ef1b-8,1
83d70d13,2bff9cc4-4,1
8d99e314,9f6995da-c,4
cd42d714,c0062d3e-a,1
1d0d42ed,819cf080-c,5
e8e2315a,3907e89b-b,5
fc8a5cc8,8ab8122b-7,2
ea60235a,b5f03124-1,4
4bd289dd,81792d61-d,2
2928d620,5b4b2513-5,5
35f185be,62fa448b-9,4
63458493,a076e727-e,1
7019cdea,85ce9a52-3,3
58ced1cb,13c71160-0,2
ce979d6e,aac59317-7,3
e45dfd34,6e2c6f03-9,1
b080fc6d,0907acd4-7,2
45251ee1,7439579c-8,4
4413e887,e4c206e9-f,2
16c8c193,1e6bef43-b,2
4e664463,8f262ef1-f,2
e95af48a,bb0b56a8-0,3
480c40b5,c65f5cbc-4,1
1d08f709,3ce3e465-d,5
aa95dfa0,0dba9639-a,3
8f9d6293,8628668e-4,3
6aa4872f,ee1c7116-f,3
d3f9e528,339b8269-a,1
b24dec19,bb49caa3-2,4
527b7e45,bf113b2f-5,3
90d0871f,6ad232d8-0,2
4d00dadf,8adce88d-f,4
633b01bf,825343f1-0,1
2136e170,860e5dd3-0,5
0049cde2,99ec5f3d-c,2
3cd036f6,9eab942b-0,3
dadef6c9,ec854f0f-d,5
9044045e,ebe8b43b-c,2
ba004604,828e8cf5-8,4
e2887ed0,f0fdca6b-4,4
66ef6895,f852678c-a,3
1c959928,d3a06e65-a,3
93074b88,d587cd2f-2,3
1ae291af,d8519efa-7,3
1f830c14,5aca3424-d,2
e9b7da04,ffb9c83c-f,5
c89e560f,fc9b7220-8,2
a04400d0,ff1218f2-a,5
183b54fb,7c966874-4,2
0ea1f885,0c723758-5,5
5ce6d140,4dad1419-5,3
065534e3,c8128ce6-f,4
e041ced0,3db407ae-2,3
4a680801,7105de94-6,2
0102cb1f,8be86f7a-9,3
4b8a3ce1,50c30ff3-4,1
9195a0ff,fd65745e-3,4
b77f7694,57b42657-b,2
1cf3407d,9d5fbb5c-8,2
781b02f1,c4f93075-e,5
d4f497b2,d9ac2b55-c,5
8f95228a,ad17107c-3,4
6365cc96,43f505c8-6,1
f1fd4710,c2b44056-b,3
6798abf1,13741e7f-f,3
23e22794,bbdc6651-3,2
f7f92b48,4ce5173c-6,3
6b417ce5,25583753-9,1
40e362c2,272f1feb-4,1
c9d51371,81bf8c6c-c,3
a0c0b305,3d444ba2-6,5
14fe692a,58741ec0-3,1
0439fca1,6a975f71-2,5
f145c04d,3f87a674-e,3
14008bb0,6e039e31-8,1
09b8e30c,d57ebdfe-f,1
b94ce497,b5cae03d-2,1
5c82e80d,56b1fa03-5,3
26bc1cc6,786e085b-a,4
1e2104bf,5be334f3-b,1
c1b668e8,143b0a24-6,1
e540ae75,2902da20-1,4
b1f48add,772798f1-d,4
3f331c72,965ef4ce-4,4
431691b6,ce301235-0,2
40b0c467,94586749-1,4
bea18811,3f4e0fd0-3,1
411a29ef,9b3c5c8f-a,4
e21a486c,51714cbb-3,1
b501d28d,970d3f0c-a,4
8e8b727c,ab34f455-d,1
eb5366bb,df56e5a2-3,4
8837d8da,6d0321c6-b,4
08a6752d,0ad41cff-3,1
17206a14,46cc5efc-9,4
11ba2467,e9b42654-9,1
cf03c6d8,3a45b287-4,2
58e6ca04,6d122b75-8,1
d2933255,73db29d6-9,3
f41adbe9,b36687ef-b,3
caeb735f,a33cd9a4-a,2
e4ab10c7,2b4369eb-8,1
a69ea338,2215cddb-3,5
f7c63887,85693781-a,2
dc0dbfa8,40c78e8a-c,4
4098b81b,c5bb69e8-1,5
03bbb018,7e201cc8-0,3
61780cc4,1ddb4839-f,5
440ae23c,1b774792-1,2
ba58bbc8,3fffc757-5,1
1cf64412,0c531a40-9,5
8add7d6b,13733608-4,5
e4c9e2e8,efc23d58-a,5
cc5a39bd,c98f8347-4,3
172bd712,257bca99-8,5
f3fbacfa,e7e972e1-b,4
069d9e68,aea633be-6,5
2d37b12b,638f689c-2,3
3f77ce33,452b4ded-0,1
fc0f137f,7f84540b-f,3
7a50730b,5a1355a8-c,3
4941470e,4635b113-8,4
addb5998,54dc6586-b,2
6d496aca,9c03e74e-5,2
145a48bb,d903018d-c,2
d960a0a3,a955efd5-3,2
91537fcc,5cdea072-d,3
2a015472,7226de32-a,1
6211b620,1be63723-a,3
178230e0,ce70b83a-b,1
4c628b08,9c22d058-e,5
cdf7235f,9c80f68b-7,3
75d5a2bb,eaf0bd4e-6,1
2fcdb2c6,9823aeae-9,1
f68e5e35,34b2c858-e,5
d12bbb22,08be4b5f-8,3
4c3ee940,f07dfff0-3,4
054dbda0,55767258-f,3
d91f5633,f83c9a9f-8,5
e4cf6aad,2e319782-b,5
d8e741ba,f5406e9f-0,5
064a90e8,9d2666f1-9,5
e0682864,bda21a04-9,2
7c00fe48,4a7d5999-0,1
ed00aa00,e8d63fa7-6,3
df2ac223,d6d06f86-5,3
7dba6d8a,7baf5c66-7,2
eb342dbe,7521556b-9,2
1aa72558,e720ba94-6,3
cd9edb10,887725db-e,4
54496df2,c364eefe-b,2
1d431cd4,e63d4065-9,2
3a6c34b5,9d783d45-f,2
37be8f06,13f8e517-6,1
bb77f1c9,7af7b6b9-8,5
7ccb26b8,d1980e92-c,2
abb31c38,95e0e113-3,1
fe77fa94,baa2239a-2,5
f74f4cb1,c6712c79-0,3
3991123d,074ac86a-e,1
8cf4c24b,1840b0df-0,4
67bc2d14,970c7b44-e,4
c2d31eea,c24d3b93-9,1
90491250,fc58d2fa-b,4
097f2ccb,17e7359b-d,5
d912b7eb,f70dd60a-e,4
cc2c2a64,203b195c-f,1
4e781226,503beecd-3,5
2921198f,c19b4c84-1,2
27bb9508,66dbeb49-b,5
5f7e6988,e4ea1690-0,2
2799503e,2e17abb5-e,5
8383353b,59dc4ca6-c,4
a9483365,a4744089-d,4
d266a374,6f13d2ba-3,2
a6d6328d,26a6952d-5,2
65f5b50d,98fa1373-2,5
a0e96a4e,50abae2d-e,2
1be4767d,ac86b890-3,2
24f89561,76573101-d,1
f00862a4,6aedd577-8,5
43ed571c,45719f00-6,4
d35184fe,5e4a3b63-e,5
894270ec,81356275-a,5
fdd0b0b7,f1f419a7-2,1
994a1cfa,1b8adf6e-1,2
ae5bc048,60d1aaff-6,2
a6c4e58f,c2722564-1,4
678d234e,70038a77-7,2
014b0b14,411d96de-8,5
b3ea2594,f79a86d6-7,4
af04c017,5a21c9b3-0,4
dfb53be4,d4e58542-6,5
af0d5699,ae992cfe-8,5
5d45dd12,a8dc7ad5-e,4
59dd175f,a654ef13-7,2
5c528d02,51f64685-1,3
07bba05f,c336381e-2,5
63fb3f26,d3252599-5,2
72ae5a86,1119a5d9-e,4
be6c3104,94754bb1-a,1
ec701be3,fefd3d88-4,5
bbb3b5c2,bb287ce6-e,5
9663a01a,3e6d5f1a-6,5
9a4f1e61,2f050590-8,2
f6cad0c5,a07b6eb7-8,3
2d3fc0c1,f2efe2c9-0,1
1bcc7d66,0f9b23d4-b,1
9214a7aa,3c4e266b-1,5
c2ecd5b9,ba1aeddc-6,3
4ea030a8,3dd3a0c6-9,1
5ddf14d8,309e09ed-b,3
c266e272,88a25e14-f,3
bde0021d,fb27cf00-b,3
a80c009d,2080ce3e-5,3
24c878ae,74b9a1c6-9,2
7fc67a24,5421b4c8-f,2
400dbaf4,ce358136-a,5
7a0f6041,15983b6d-0,3
f27e1207,7d8dd0f0-2,5
eae2f779,522fb9fb-8,2
ff91160c,6b089f15-e,4
dce9df30,7fb86df7-8,4
c92d8776,61607168-d,2
75e0ba29,1a020527-c,2
21d9914c,e35274e1-8,3
31efc044,5fe8d63f-5,1
36ca8907,c1ea1c05-0,1
1ee3dec3,48aa9a64-c,3
53c0836e,015db72c-0,2
3da3aba7,e3508600-6,1
09642f7b,677e9d50-8,3
666b1b8b,04ccaf0f-6,4
551167cb,e66c1407-e,5
06d390ac,ea8fb66a-8,5
a0944d1e,1cf43582-9,4
19eb99df,6ed09154-a,3
ce065ab2,17e8e153-e,2
ff264d6a,e00ace59-9,5
c2447899,31421ef6-3,5
2ca25b33,c48b3198-1,5
a1e6b647,397e3df0-7,5
ed2e3289,4730cccc-1,2
c97b3e2d,6ac06d61-0,5
008ac58b,941bb2a0-3,4
53e1818f,3baea861-d,4
c0d0e868,fa0af2c6-1,2
d4515858,586cb8e2-1,4
5f0bbdfb,df20c732-7,2
dd7cd6f2,9c83496b-c,3
3bdcafad,49cf6bb4-d,1
847a300e,233f387c-1,1
681e2800,48db1429-2,5
4d77d1d3,d858c042-1,5
18ceee25,2883c4ac-f,4
22cc7cea,dadc64fc-7,5
3175823b,fb9b8a28-0,2
e21f5fd1,f14c6602-a,5
3cfe3f1d,38ca7a74-1,2
cd4393ab,b9814c5b-8,4
36056157,5c564283-5,5
2ece1205,cc4ba47c-4,3
066a0e2f,d79a97af-7,5
2f1fa8ae,63966cd3-e,1
b3c4394e,7f6bc8e2-e,1
cd3d2fd4,9937c112-8,5
18a7315f,81ecd3ab-c,5
0d6a5b96,a476f50b-b,3
c0363e36,965e5e98-c,2
4ce205d9,cb57e30b-c,4
63080f53,a18c2dc8-6,3
99f588a5,d628dc52-4,1
12a6e549,fc41815f-e,1
1304dddb,b9117808-0,3
5d42a5ff,1791f55a-d,3
5bf29639,7160c687-8,3
72567069,274655e4-e,4
e6cbe081,a0af3ec3-9,5
ba25a4d4,a58f35a8-e,1
9e379d53,3ffe4523-6,2
c2252a4a,c20acdec-f,5
e71a6cd8,49bf1cb4-b,5
4619caa9,a1fb2513-7,3
316e72b1,41c59c9b-6,3
0f11e6c8,dd69f824-e,5
903af8b1,27edc33a-b,1
e6a28a9a,b4df519d-3,1
ab421cc2,f5d84932-c,3
ea94aad2,2dca1666-7,2
f9383d86,7af4e869-5,4
